```csv
"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q103","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - szakértő vagy technikus (pl. orvos, tanár, mérnök, művész, könyvelő, ápolónő), 2 - magasabb vezető (pl. bankár, ügyvezető egy nagy cégnél, magasabb kormánytisztviselő, szakszervezeti tisztviselő), 3 - irodai munkatárs (pl. titkár, hivatalnok, menedzser, állami tisztviselő, könyvelő), 4 - értékesítési munkatárs (pl. értékesítési vezető, üzlettulajdonos, értékesítési asszisztens, biztosítási ügynök, vevő), 5 - szolgáltató (pl. étteremtulajdonos, rendőr, pincér, borbérmester, ápoló), 6 - képzett munkás (pl. felügyelő, autószerelő, nyomdász, szabó, szerszámszerelő, villanyszerelő), 7 - félig képzett munkás (pl. kőműves, buszsofőr, asztalos, lakatos, pék), 8 - nem képzett munkás (pl. munkás, portás, nem képzett gyári munkás, takarító), 9 - mezőgazdasági munkás (pl. földműves, traktoros), 10 - mezőgazdasági gazdaság tulajdonosa, gazdaságvezető","","103","v266"
"Q104","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","A munka fontossága csökken.","104","v113"
"Q104","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","A tekintély tisztelete növekszik.","104","v114"
"Q105","Megye","","","105","v275a"
"Q106","A település mérete, ahol Ön él?","1 - 2000 alatti, 2 - 2-5000, 3 - 5-10000, 4 - 10-20000, 5 - 20-50000, 6 - 50-100000, 7 - 100-500000, 8 - 500000 felett, 88 - Nem tudom, 99 - Nem válaszolt","","106","v276"
"Q107","Kérem mondja meg, hogy melyik évben fejezte be az iskolai tanulmányait, akár iskolában, akár felsőoktatási intézményben? Kérem ne vegye figyelembe a gyakorlati képzéseket.","","","107","v277"
"Q108","Interjú időpont","","","108","v278a"
"Q108","Interjú időpont","","","108","v278b"
"Q109","Az interjú során az interjúalany:","1 - nagyon érdeklődő, 2 - érdeklődő, 3 - nem túl érdeklődő, 8 - Nem tudom, 9 - Nem válaszolt","","109","v279a"
"Q110","Melyik nyelven folyt az interjú?","","","110","v280"
"Q111","Interjúvezető száma","","","111","v281"
```
