```csv
"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q92","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru druhá nejd(cid:268)ležit(cid:268)jší?","","","92","v231"
"Q93","Samoz(cid:284)ejm(cid:268) všichni v(cid:268)(cid:284)íme, že nebude další válka, ale kdyby se to stalo, byl/a byste ochoten/a bojovat za svoji zemi?","1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a)","","93","v232"
"Q94","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","Menší d(cid:268)raz na práci v našem život(cid:268)","94","v233"
"Q94","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","V(cid:268)tší respekt k autoritám","94","v234"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","A Církev","95","v235"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","B Ozbrojené síly","95","v236"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","C Školství","95","v237"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","D Tisk","95","v238"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","E Odbory","95","v239"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","F Policie","95","v240"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","G Poslanecká sn(cid:268)movna","95","v241"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","H Státní správa, ú(cid:284)ady","95","v242"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","I Systém sociálního zabezpečení","95","v243"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","J Evropská unie","95","v244"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","K Organizace spojených národů (OSN)","95","v245"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","L Systém zdravotní péče","95","v246"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","M Právní systém","95","v247"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","N Velké podniky a společnosti","95","v248"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","O Ekologické organizace","95","v249"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","P Politické strany","95","v250"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","Q Vláda","95","v251"
"Q95","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","R Sociální sít(cid:268)","95","v252"
"Q96","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (V(cid:292)bec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Neví) - 99 (Bez odpovědi)","","96","v253"
"Q97","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","97","v254"
"Q98","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za nejd(cid:268)ležit(cid:268)jší?","","","98","v255"
"Q99","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za druhou nejd(cid:268)ležit(cid:268)jší?","","","99","v256"
"Q100","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru nejd(cid:268)ležit(cid:268)jší?","","","100","v257"
"Q101","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru druhá nejd(cid:268)ležit(cid:268)jší?","","","101","v258"
"Q102","Samoz(cid:284)ejm(cid:268) všichni v(cid:268)(cid:284)íme, že nebude další válka, ale kdyby se to stalo, byl/a byste ochoten/a bojovat za svoji zemi?","1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a)","","102","v259"
"Q103","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","Menší d(cid:268)raz na práci v našem život(cid:268)","103","v260"
"Q103","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","V(cid:268)tší respekt k autoritám","103","v261"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","A Církev","104","v262"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","B Ozbrojené síly","104","v263"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","C Školství","104","v264"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","D Tisk","104","v265"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","E Odbory","104","v266"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","F Policie","104","v267"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","G Poslanecká sn(cid:268)movna","104","v268"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","H Státní správa, ú(cid:284)ady","104","v269"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","I Systém sociálního zabezpečení","104","v270"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","J Evropská unie","104","v271"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","K Organizace spojených národů (OSN)","104","v272"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","L Systém zdravotní péče","104","v273"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","M Právní systém","104","v274"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","N Velké podniky a společnosti","104","v275"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","O Ekologické organizace","104","v276"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","P Politické strany","104","v277"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","Q Vláda","104","v278"
"Q104","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","R Sociální sít(cid:268)","104","v279"
"Q105","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (V(cid:292)bec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Neví) - 99 (Bez odpovědi)","","105","v280"
"Q106","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","106","v281"
"Q107","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za nejd(cid:268)ležit(cid:268)jší?","","","107","v282"
"Q108","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za druhou nejd(cid:268)ležit(cid:268)jší?","","","108","v283"
"Q109","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru nejd(cid:268)ležit(cid:268)jší?","","","109","v284"
"Q110","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru druhá nejd(cid:268)ležit(cid:268)jší?","","","110","v285"
"Q111","Samoz(cid:284)ejm(cid:268) všichni v(cid:268)(cid:284)íme, že nebude další válka, ale kdyby se to stalo, byl/a byste ochoten/a bojovat za svoji zemi?","1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a)","","111","v286"
```
